DateTime,AddedIPs,RemovedIPs
1583558521,3,10
1583559721,4,0
1583560321,3,19
1583560921,2,0
1583562121,1,12
1583562721,3,0
1583563921,3,4
1583564522,1,0
1583565722,2,9
1583566321,1,3
1583567521,5,0
1583568121,8,6
1583569321,9,0
1583570521,2,24
1583571721,2,5
1583572921,0,6
1583574122,3,4
1583574722,2,9
1583575322,2,0
1583575921,3,5
1583576521,7,3
1583577722,0,12
1583578921,7,0
1583579521,3,26
1583580121,6,4
1583580722,4,5
1583581921,5,4
1583582521,2,0
1583583121,3,2
1583583722,4,4
1583584321,5,4
1583584921,9,0
1583586121,0,3
1583586721,1,0
1583587321,2,6
1583588522,0,4
1583589721,5,10
1583590921,0,1
1583592122,2,0
1583593321,4,0
1583594521,10,30
1583595121,0,3
1583595721,4,11
1583596321,2,0
1583596922,4,0
1583597522,3,3
1583598121,3,0
1583599321,3,10
1583599921,2,0
1583601721,3,3
1583602321,0,4
1583603521,0,10
1583604121,8,0
1583604721,3,6
1583605321,3,0
1583606522,4,6
1583607121,0,4
1583607721,4,16
1583608921,3,0
1583610122,0,5
1583611322,2,7
1583612522,2,0
1583613121,3,8
1583613721,5,0
1583614921,5,8
1583616121,4,0
1583616721,2,4
1583617321,4,0
1583618522,7,7
1583619721,4,12
1583620321,2,11
1583620921,5,5
1583621522,4,0
1583622121,5,11
1583622721,10,0
1583623322,5,0
1583624521,1,39
1583625722,5,2
1583626921,4,7
1583627521,4,2
1583628121,5,1
1583629321,17,5
1583629922,2,0
1583630521,5,5
1583631721,1,4
1583632321,3,5
1583634121,5,5
1583635321,3,0
1583636521,10,22
1583637121,1,1
1583637721,3,0
1583638322,2,2
1583638922,0,2
1583640121,2,6
1583641321,8,8
1583643721,3,13
1583644921,2,2
1583646121,9,8
1583647322,5,0
1583648521,2,21
1583649721,2,2
1583650921,5,9
1583652121,10,0
1583653321,1,5
1583654521,4,4
1583655721,3,0
1583656921,11,1
1583658121,5,10
1583659321,9,0
1583660521,4,6
1583661722,3,3
1583662321,6,13
1583662921,7,0
1583664121,0,6
1583664721,2,11
1583665321,2,0
1583665921,0,10
1583667121,3,0
1583668321,5,2
1583668921,5,0
1583669521,2,4
1583670721,4,2
1583671922,4,5
1583672521,2,0
1583673121,2,8
1583673721,4,0
1583674321,3,2
1583674921,2,4
1583675521,2,8
1583676121,4,3
1583676722,4,0
1583677321,3,0
1583678522,7,6
1583679721,5,0
1583680321,2,1
1583680921,4,0
1583681521,5,3
1583682121,5,0
1583682722,9,13
1583683322,7,0
1583684522,5,10
1583685121,5,2
1583685721,9,1
1583686922,3,7
1583687521,5,6
1583688121,5,3
1583689321,4,4
1583689921,6,4
1583690521,1,16
1583691722,8,0
1583692321,2,9
1583692921,2,0
1583694122,16,10
1583695321,5,10
1583696521,4,0
1583697721,2,4
1583698921,7,1
1583700121,10,7
1583700721,3,6
1583701921,3,7
1583702522,2,0
1583703721,7,10
1583704921,4,18
1583706121,0,6
1583706721,1,9
1583707921,3,0
1583708522,10,0
1583709122,3,22
1583710321,4,5
1583710921,7,5
1583712122,1,0
1583713321,8,10
1583714522,6,5
1583715721,3,14
1583716321,3,9
1583716921,1,0
1583718121,8,5
1583719321,5,6
1583720521,8,7
1583721721,3,22
1583722921,8,6
1583724121,7,0
1583725321,5,9
1583726522,2,11
1583727721,10,0
1583728921,5,16
1583730121,6,6
1583730721,3,4
1583731322,2,9
1583732521,2,0
1583733721,5,2
1583734321,4,8
1583734922,4,0
1583735521,5,2
1583736122,10,4
1583737321,3,0
1583738522,6,4
1583739722,4,13
1583740922,2,9
1583741522,10,0
1583742721,3,4
1583743321,7,7
1583743921,3,5
1583744522,10,0
1583745121,4,10
1583746322,6,8
1583746922,31,0
1583748121,1,34
1583748721,6,4
1583749321,7,0
1583750522,7,4
1583751721,7,10
1583752321,7,0
1583752921,4,2
1583753521,2,1
1583754122,5,8
1583755321,9,1
1583756522,2,5
1583757721,4,8
1583758321,5,0
1583758922,2,0
1583760122,3,5
1583761321,1,3
1583762522,5,8
1583763122,6,4
1583763721,3,3
1583764921,4,3
1583766121,7,4
1583767321,5,17
1583768521,11,9
1583769121,4,8
1583769721,5,0
1583770321,14,11
1583770921,3,1
1583772121,5,0
1583772721,2,3
1583774521,21,16
1583775121,5,8
1583775721,9,9
1583776921,1,2
1583778121,7,14
1583779321,7,12
1583779921,2,0
1583780521,4,4
1583781122,8,0
1583782321,12,12
1583782921,6,0
1583783521,4,11
1583784121,4,0
1583785321,8,6
1583786522,2,0
1583787721,2,9
1583788321,8,0
1583788921,10,4
1583790122,3,10
1583790721,6,3
1583792521,6,7
1583793721,9,8
1583794322,8,3
1583794921,15,12
1583796121,13,3
1583797321,3,9
1583798521,5,0
1583799121,2,18
1583799721,7,10
1583800921,7,0
1583802121,8,22
1583802722,7,7
1583803321,3,9
1583804521,5,6
1583805721,4,0
1583806921,6,18
1583807521,8,0
1583808121,10,7
1583808721,4,0
1583809322,5,4
